"Consumption","Resistance","Pathogen","DOI","Antibiotic","Weight","ISO3","PC1","PC2","PC3","GDP","Year"
562,79,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
61,11,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
545,79,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
57,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
530,80,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
29,79,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
52,21,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
44,10,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
459,80,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
106,77,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
185,72,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
24,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
22,78,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
19,11,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
19,80,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
20,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
109,23,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
108,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
173,79,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
20,74,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
109,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
547,63,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
69,6,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
70,7,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
475,76,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
138,70,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
66,7,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
64,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
578,78,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
58,14,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
56,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
22,80,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
22,63,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
471,16,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
554,76,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
26,79,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
535,74,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
27,73,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
28,76,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
25,72,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
28,14,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
27,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
450,81,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
22,17,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
491,81,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
20,17,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
17,12,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
27,7,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
113,20,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
19,20,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
115,75,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
111,80,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
119,79,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
16,71,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
18,70,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
545,69,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
534,69,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
565,71,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
69,9,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
559,68,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
553,63,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
27,64,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
61,13,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
23,20,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
24,22,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
22,68,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
118,64,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
21,16,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
26,78,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
557,72,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
124,20,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
519,78,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
462,75,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
32,80,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
30,74,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
463,79,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
18,78,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
461,79,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
130,80,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
524,71,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
518,70,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
535,63,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
547,76,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
162,14,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
171,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
178,12,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
78,3,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
18,23,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
74,17,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
22,63,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
23,73,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
22,69,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
28,71,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
29,77,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
545,7,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
16,76,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
477,79,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
118,26,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
13,74,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
13,79,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
13,72,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
111,24,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
100,20,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
101,24,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
168,11,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
172,16,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
546,68,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
175,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
52,73,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
19,69,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
30,71,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
23,68,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
22,79,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
21,71,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
20,28,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
22,21,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
22,21,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
22,76,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
21,77,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
23,21,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
24,16,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
108,80,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
15,40,"Acinetobacter spp.","10.1097/MD.0000000000013719","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
28,24,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
15,31,"P. aeruginosa","10.1097/MD.0000000000013719","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
24,21,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
26,22,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
454,22,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
26,23,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
30,23,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
501,74,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
160,9,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
166,17,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
167,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
56,64,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
25,10,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
58,68,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
61,63,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
114,76,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
57,78,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
55,77,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
173,12,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
185,7,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
