"","Antibiotic","Gradient"
"673","J01C",-0.012915262070519
"674","J01C",-0.0253558064972525
"675","J01C",-0.0532164684156628
"676","J01C",-0.110324803744663
"677","J01C",-0.067295733938729
"678","J01C",-0.0956343274587839
"679","J01C",-0.0473349211175194
"680","J01C",-0.060226175672154
"681","J01C",0.0713881054428295
"682","J01C",-0.223707684169815
"683","J01C",-0.0419674854410683
"684","J01C",-0.11649734687972
"685","J01C",-0.0708094654627625
"686","J01C",-0.184679905726032
"687","J01C",-0.0429882731108957
"688","J01C",0.116211062470018
"689","J01C",-0.204426044792718
"690","J01C",-0.157587398272885
"691","J01C",-0.0819414001477855
"692","J01C",-0.139138720634988
"693","J01C",-0.0960716690114509
"694","J01C",-0.153462060679726
"695","J01C",-0.0601116335938956
"696","J01C",-0.0107337294657844
"697","J01C",0.00489808646828275
"698","J01C",-0.0584922064860286
"699","J01C",-0.0120304466026347
"700","J01C",-0.0776102323264794
"701","J01C",0.105415195178462
"702","J01C",-0.207667048989481
"703","J01C",-0.0106078424276163
"704","J01C",-0.0125344256987181
"705","J01C",-0.0861083162029035
"706","J01C",-0.0481097379600482
"707","J01C",0.00181573346946839
"708","J01C",-0.13699349979674
"709","J01C",-0.0797519478251158
"710","J01C",-0.189096383363459
"711","J01C",0.0749196484841293
"712","J01C",-0.0650085360977172
"713","J01C",-0.0692776939608705
"714","J01C",0.0228587927600365
"715","J01C",-0.087281568008149
"716","J01C",-0.098752761657843
"717","J01C",-0.137482961784213
"718","J01C",-0.155274257526234
"719","J01C",-0.0351129099401057
"720","J01C",-0.194422163412432
"721","J01C",-0.0897950569683155
"722","J01C",0.104582154666379
"723","J01C",0.0479520449977061
"724","J01C",-0.0177068711205711
"725","J01C",-0.190015597555933
"726","J01C",-0.217049527051576
"727","J01C",-0.0191485893825534
"728","J01C",0.0753956526300931
"729","J01C",-0.075008206082855
"730","J01C",-0.136024074918758
"731","J01C",-0.102827358430392
"732","J01C",-0.0215608043340919
"733","J01C",-0.0319659347398968
"734","J01C",-0.133153945820825
"735","J01C",-0.102786643788656
"736","J01C",-0.0973517801968616
"737","J01C",0.0526501648826444
"738","J01C",-0.109930879428991
"739","J01C",-0.0726343174952964
"740","J01C",-0.0788094283430473
"741","J01C",-0.0463725682249853
"742","J01C",-0.0551635160724078
"743","J01C",-0.0666670994669732
"744","J01C",0.0726008286548399
"745","J01C",-0.142489886808125
"746","J01C",-0.0521906912812004
"747","J01C",-0.246826069894395
"748","J01C",-0.0138209940671116
"749","J01C",-0.00468528878905993
"750","J01C",-0.098129247141296
"751","J01C",-0.00684801210316294
"752","J01C",-0.202618608738501
"753","J01C",-0.0888928206517734
"754","J01C",-0.0228356900562658
"755","J01C",0.035245971769312
"756","J01C",-0.127352018551834
"757","J01C",0.0732139847898176
"758","J01C",-0.0339990256449589
"759","J01C",-0.0974328676171114
"760","J01C",-0.160582355219856
"761","J01C",-0.0106251243428173
"762","J01C",-0.0141821268503285
"763","J01C",-0.11532420266191
"764","J01C",-0.0511457749403891
"765","J01C",-0.0815623968141721
"766","J01C",-0.0803254337985317
"767","J01C",0.0130128145653011
"768","J01C",-0.0969885197191587
"769","J01C",-0.0544271977888592
"770","J01C",-0.0812015838891437
"771","J01C",-0.0103140357173562
"772","J01C",-0.0204332725733067
"773","J01C",-0.070786262457843
"774","J01C",-0.0839222372900579
"775","J01C",-0.082962660170892
"776","J01C",-0.180716743037739
"777","J01C",-0.00483103944376189
"778","J01C",-0.182094924045859
"779","J01C",-0.08572982972516
"780","J01C",-0.211053271514414
"781","J01C",-0.182716381750023
"782","J01C",-0.0161633202032957
"783","J01C",-0.216815678217598
"784","J01C",-0.0613576056423228
"785","J01C",-0.104114806070137
"786","J01C",-0.0305701314127454
"787","J01C",-0.136231710667818
"788","J01C",-0.127521683311394
"789","J01C",-0.00159904467876501
"790","J01C",-0.0448829705566955
"791","J01C",-0.0515572753100251
"792","J01C",-0.134286144373098
"793","J01C",-0.0793198729889254
"794","J01C",-0.0155922077241959
"795","J01C",-0.0337785203039518
"796","J01C",-0.150026887205179
"797","J01C",-0.0394346032621535
"798","J01C",-0.132142985711349
"799","J01C",-0.0872225402064766
"800","J01C",-0.0651207030011848
"801","J01C",-0.0572278343433016
"802","J01C",-0.0502826697506345
"803","J01C",-0.120374815599162
"804","J01C",-0.153276573842586
"805","J01C",-0.00347573896403302
"806","J01C",0.0990748526604373
"807","J01C",-0.157753803711065
"808","J01C",-0.0117253087676791
"809","J01C",0.0112113827685387
"810","J01C",0.00796869752534386
"811","J01C",-0.0574641854438736
"812","J01C",-0.0834653245433532
"813","J01C",-0.121969138996836
"814","J01C",-0.0758014522881501
"815","J01C",-0.023730721811226
"816","J01C",-0.0424100473676355
"817","J01C",-0.108505835555272
"818","J01C",0.0245160584339796
"819","J01C",-0.222619316037207
"820","J01C",-0.0157878379859894
"821","J01C",-0.127976248585903
"822","J01C",-0.106065164154644
"823","J01C",-0.195310856307884
"824","J01C",-0.0157577685468423
"825","J01C",-0.0351926197803615
"826","J01C",-0.250205961304338
"827","J01C",-0.0931825343688259
"828","J01C",-0.0862492634959393
"829","J01C",-0.0533681094575754
"830","J01C",0.0130110545411863
"831","J01C",-0.0439100699005493
"832","J01C",-0.0104448009212418
"833","J01C",-0.0996471748527371
"834","J01C",-0.0983325962067045
"835","J01C",0.0225412797596486
"836","J01C",-0.11459961823922
"837","J01C",-0.128341834559234
"838","J01C",0.0607715061105263
"839","J01C",-0.00608265024770644
"840","J01C",-0.0489340957338036
"841","J01C",-0.140941989961579
"842","J01C",-0.22035659468767
"843","J01C",-0.0420363311689597
"844","J01C",-0.0138715684968037
"845","J01C",0.018926151609643
"846","J01C",-0.0873186740432987
